probeset_id	transcript_id
13452616	AT3G22530
13452620	AT3G22540
13452624	AT3G22550
13452629	AT3G22560
13452631	AT3G22570
13452635	AT3G22580
13452637	AT3G22600
13452643	AT3G22630
13452649	AT3G22640
13452656	AT3G22660
13452660	AT3G22670
13452662	AT3G22690
13452670	AT3G22700
13452672	AT3G22710
13452676	AT3G22720
13452678	AT3G22730
13452680	AT3G22740
13452690	AT3G22750
13452699	AT3G22770
13452701	AT3G22790
13452708	AT3G22800
13452712	AT3G22820
13452717	AT3G22840
13452723	AT3G22860
13452727	AT3G22880
13452744	AT3G22910
13452746	AT3G22920
13452748	AT3G22930
13452754	AT3G22950
13452760	AT3G22980
13452763	AT3G23020
13452765	AT3G23030
13452770	AT3G23080;AT3G23070
13452781	AT3G23090
13452790	AT3G23110
13452792	AT3G23120
13452794	AT3G23160
13452798	AT3G23165
13452801	AT3G23167
13452804	AT3G23170
13452808	AT3G23171
13452810	AT3G23172
13452814	AT3G23175
13452821	AT3G23210
13452829	AT3G23230
13452831	AT3G23245
13452834	AT3G23360
13452840	AT3G23400
13452847	AT3G23420
13452851	AT3G23430
13452868	AT3G23440
13452870	AT3G23490
13452877	AT3G23550
13452887	AT3G23560
13452897	AT3G23570
13452906	AT3G23633
13452912	AT3G23635
13452914	AT3G23637
13452916	AT3G23650
13452919	AT3G23660
13452936	AT3G23680
13452939	AT3G23690
13452949	AT3G23700
13452961	AT3G23740
13452971	AT3G23760
13452977	AT3G23780
13452987	AT3G23810
13452992	AT3G23830
13452999	AT3G23860
13453001	AT3G23880
13453004	AT3G23900
13453014	AT3G23910
13453029	AT3G23950
13453031	AT3G23955
13453042	AT3G23970
13453044	AT3G23980
13453059	AT3G24010
13453068	AT3G24030;AT3G24020
13453072	AT3G24040
13453079	AT3G24060
13453081	AT3G24065
13453083	AT3G24068
13453086	AT3G24080
13453091	AT3G24090
13453102	AT3G24093
13453106	AT3G24110
13453111	AT3G24120
13453121	AT3G24130
13453127	AT3G24140
13453135	AT3G24150
13453142	AT3G24170
13453160	AT3G24180
13453182	AT3G24200
13453195	AT3G24210
13453201	AT3G24216
13453203	AT3G24260
13453205	AT3G24270
13453208	AT3G24280
13453212	AT3G24290
13453214	AT3G24300
13453217	AT3G24310
13453221	AT3G24315
13453231	AT3G24320
13453255	AT3G24330;AT3G24332
13453258	AT3G24340
13453262	AT3G24360
13453276	AT3G24420
13453281	AT3G24430
13453297	AT3G24440
13453302	AT3G24450
13453308	AT3G24460
13453322	AT3G24465
13453324	AT3G24480
13453326	AT3G24495
13453346	AT3G24503
13453357	AT3G24506
13453362	AT3G24515
13453371	AT3G24516
13453373	AT3G24517
13453377	AT3G24520;AT3G24518
13453385	AT3G24530
13453395	AT3G24570;AT3G24560
13453403	AT3G24600
13453408	AT3G24610
13453415	AJ240074
13453417	AJ240073
13453419	AJ429604
13453421	AT3G24620
13453429	AT3G24670
13453438	AT3G24710
13453440	AT3G24730
13453446	AT3G24820
13453452	AT3G24870
13453478	AT3G24880
13453503	AT3G24900
13453505	AT3G24982
13453509	AT3G25010
13453511	AT3G25011
13453513	AT3G25014
13453515	AT3G25020
13453517	AT3G25090
13453521	AT3G25099
13453523	AT3G25110
13453533	AT3G25120
13453540	AT3G25150
13453555	AT3G25160
13453563	AT3G25165
13453567	AT3G25170
13453571	AT3G25180
13453578	AT3G25233
13453580	AT3G25265
13453583	AT3G25270
13453585	AT3G25410
13453593	AT3G25460
13453595	AT3G25480
13453600	AT3G25500
13453607	AT3G25510
13453617	AT3G25520
13453626	AT3G25530
13453638	AT3G25560;AT3G25550
13453654	AT3G25570;AT3G25572
13453663	AT3G25610
13453674	AT3G25620
13453682	AT3G25650
13453685	AT3G25655
13453689	AT3G25660
13453701	AT3G25670
13453704	AT4G26380
13453706	AT3G25716
13453709	AT3G25717
13453713	AT3G25719
13453715	AT3G25727
13453719	AT3G25795
13453721	AT3G25800
13453734	AT3G25805
13453741	AT3G25840
13453760	AT3G25850
13453762	AT3G25855
13453767	AT3G25870
13453771	AT3G25880
13453774	AT3G25882
13453777	AT3G25905
13453781	AT3G25920;AT3G25910
13453788	AT3G25930
13453795	AT3G25970
13453797	AT3G25990
13453804	AT3G26000
13453809	AT3G26130
13453813	AT3G26140
13453819	AT3G26147
13453821	AT3G26150
13453824	AT3G26160
13453827	AT3G26170
13453831	AT3G26180
13453837	AT3G26190
13453840	AT3G26210
13453844	AT3G26220
13453848	AT3G26230
13453853	AT3G26240
13453857	AT3G26250
13453859	AT3G26270
13453862	AT3G26280
13453867	AT3G26290
13453872	AT3G26300
13453876	AT3G26310
13453880	AT3G26320
13453884	AT3G26330
13453890	AT3G26340
13453900	AT3G26350
13453902	AT3G26360
13453906	AT3G26390
13453908	AT3G26410
13453916	AT3G26445
13453919	AT3G26450
13453924	AT3G26460
13453928	AT3G26480;AT3G26470
13453944	AT3G26500
13453949	AT3G26510
13453963	AT3G26511
13453965	AT3G26520
13453970	AT3G26539
13453972	AT3G26540
13453974	AT3G26550
13453977	AT3G26560
13453981	AT3G26561
13453983	AT3G26590
13453992	AT3G26616
13453994	AT3G26630
13453998	AT3G26660
13454001	AT3G26670
13454020	AT3G26690
13454028	AT3G26744
13454039	AT3G26750
13454043	AT3G26790
13454052	ath-MIR169i
13454054	ath-MIR169j
13454056	ath-MIR169k
13454058	ath-MIR169l
13454060	ath-MIR169m
13454062	ath-MIR169n
13454064	AT3G26850;AT3G26840
13454072	AT3G26855
13454075	AT3G26860
13454079	AT3G26870
13454081	AT3G26880
13454083	AT3G26890
13454096	AT3G26900
13454110	AT3G26910
13454125	AT3G26934
13454130	AT3G26932
13454138	AT3G26935
13454146	AT3G26940
13454154	AT3G26950
13454164	AT3G26960
13454169	AT3G26980
13454176	AT3G26990
13454187	AT3G27000
13454205	AT3G27010
13454210	AT3G27020
13454220	AT3G27030
13454223	AT3G27040
13454230	AT3G27050
13454240	AT3G27060
13454245	AT3G27070
13454255	AT3G27080
13454264	AT3G27100
13454271	AT3G27120;AT3G27130;AT3G27110
13454287	AT3G27140
13454293	AT3G27150
13454297	AT3G27180;AT3G27170
13454314	AT3G27190
13454329	AT3G27200
13454334	AT3G27210
13454341	AT3G27220
13454351	AT3G27240
13454362	AT3G27290
13454367	AT3G27300
13454383	AT3G27310
13454392	AT3G27330
13454401	AT3G27380;AT3G27360
13454411	AT3G27390
13454422	AT3G27410
13454424	AT3G27415;AT3G27416
13454428	AT3G27460
13454438	AT3G27473
13454440	AT3G27480
13454445	AT3G27490
13454447	AT3G27500
13454450	AT3G27503
13454454	AT3G27510
13454457	AT3G27530
13454478	AT3G27550
13454483	AT3G27560
13454492	AT3G27570
13454500	AT3G27580
13454507	AT3G27600
13454512	AT3G27610
13454526	AT3G27620
13454533	AT3G27630
13454535	AT3G27680
13454537	AT3G27700
13454546	AT3G27730
13454572	AT3G27740
13454585	AT3G27770;AT3G27750
13454599	AT3G27785
13454606	AT3G27800
13454609	AT3G27810;AT3G27809
13454613	AT3G27831
13454616	AT3G27835
13454619	AT3G27884
13454624	AT3G27890
13454630	AT3G27900
13454632	AT3G27906
13454635	AT3G27910
13454637	AT3G27920
13454641	AT3G27925
13454652	AT3G27930
13454669	AT3G27960
13454675	AT3G27968
13454677	AT3G27990
13454683	AT3G28007
13454691	AT3G28020
13454697	AT3G28120
13454700	AT3G28150
13454705	AT3G28155
13454710	AT3G28193
13454712	AT3G28216
13454714	AT3G28223
13454719	AT3G28243
13454721	AT3G28280
13454724	AT3G28321
13454726	AT3G28330
13454729	AT3G28340
13454733	AT3G28345
13454741	AT3G28360
13454749	AT3G28380
13454757	AT3G28390
13454764	AT3G28410
13454768	AT3G28415
13454776	AT3G28420
13454780	AT3G28430
13454804	AT3G28440
13454806	AT3G28455
13454811	AT3G28460
13454824	AT3G28470
13454829	AT3G28480
13454840	AT3G28490
13454848	AT3G28550
13454851	AT3G28640
13454853	AT3G28660
13454857	AT3G28674
13454859	AT3G28680
13454865	AT3G28710
13454876	AT3G28740
13454881	AT3G28750
13454884	AT3G28760
13454896	AT3G28780
13454901	AT3G28790
13454907	AT3G28810
13454911	AT3G28857
13454916	AT3G28860
13454929	AT3G28890
13454933	AT3G28900
13454940	AT3G28920
13454944	AT3G28930
13454951	AT3G28940
13454958	AT3G28950
13454966	AT3G28956
13454971	AT3G28960
13454975	AT3G28970
13454987	AT3G28980
13454993	AT3G28990
13454998	AT3G29020
13455005	AT3G29030
13455011	AT3G29036
13455013	AT3G29034
13455017	AT3G29050
13455021	AT3G29060
13455035	AT3G29075
13455039	AT3G29100
13455049	AT3G29110
13455057	AT3G29130
13455065	AT3G29152
13455067	AT3G29160
13455084	AT3G29170
13455089	AT3G29185
13455101	AT3G29190
13455109	AT3G29195
13455111	AT3G29200
13455120	AT3G29250
13455127	AT3G29260
13455129	AT3G29280
13455137	AT3G29305
13455143	AT3G29330
13455149	AT3G29340
13455153	AT3G29350
13455162	AT3G29360
13455166	AT3G29380
13455169	AT3G29385
13455175	AT3G29400
13455179	AT3G29410
13455189	AT3G29431
13455191	AT3G29560
13455196	AT3G29570
13455198	AT3G29575
13455205	AT3G29580
13455210	AT3G29590
13455212	AT3G29630
13455215	AT3G29633
13455217	AT3G29635
13455219	AT3G29636
13455224	AT3G29639
13455227	BX825963
13455233	AT3G29680
13455235	AT3G29690
13455238	AT3G29720
13455241	AT3G29750
13455246	AT3G29760
13455253	AT3G29763
13455255	AT3G29765
13455257	AT3G29785
13455259	AT3G29790
13455262	AT3G30160
13455269	AT3G30200
13455281	AT3G30220
13455285	AT3G30222
13455287	AT3G30230
13455293	AT3G30247
13455295	AT3G30290
13455302	AT3G30300
13455315	AT3G30350
13455323	AT3G30370
13455325	AT3G30390
13455334	AT3G30391
13455336	AT3G30456
13455338	AT3G30540
13455343	AT3G30580
13455345	AT3G30705
13455347	AT3G30730
13455349	AT3G30768
13455351	AT3G30769
13455353	AT3G30775
13455360	AT3G30778
13455362	AT3G30805
13455365	AT3G30840
13455368	AT3G30842
13455388	AT3G30845
13455390	AT3G31068
13455392	AT3G31401
13455394	AT3G31402
13455403	AT3G31430
13455405	AT3G31910
13455413	AT3G32030
13455421	AT3G32036
13455423	AT3G32040
13455428	AT3G32050
13455432	AT3G32180
13455435	AT3G32190
13455440	AT3G32200
13455442	AT3G32400
13455454	AT3G32410
13455456	AT3G32905
13455458	AT3G32904
13455463	AT3G32920
13455473	AT3G32940
13455484	AT3G32980
13455491	AT3G33187
13455494	AT3G33293
13455497	AT3G33393
13455500	AT3G33528
13455505	AT3G33520
13455514	AT3G41762;AT3G41761
13455519	AT3G42050
13455533	AT3G42060
13455541	AT3G42130;AT2G03570
13455543	AT3G42140
13455547	AT3G42148
13455549	AT3G42155
13455553	AT3G42180
13455562	AT3G42390
13455565	AT3G42475
13455567	AT3G42550
13455579	AT3G42565
13455581	AT3G42628
13455583	AT3G42670
13455590	AT3G42723
13455595	AT3G42725
13455598	AT3G42790
13455606	AT3G42830
13455612	AT3G42850
13455638	AT3G42860
13455644	AT3G42960
13455648	AT3G43083
13455651	AT3G43110
13455655	AT3G43153
13455660	AT3G43170
13455664	AT3G43190
13455680	AT3G43220
13455699	AT3G43240
13455718	AT3G43270
13455724	AT3G43280
13455726	AT3G43291
13455728	AT3G43300
13455763	AT3G43340
13455767	AT3G43402
13455769	AT3G43410
13455772	AT3G43430
13455776	AT3G43431
13455778	AT3G43432
13455781	AT3G43470
13455785	AT3G43480
13455787	AT3G43500
13455789	AT3G43505
13455792	AT3G43572
13455794	AT3G43574
13455796	AT3G43583
13455798	AT3G43600
13455810	AT3G43610
13455827	AT3G43720
13455833	AT3G43722
13455835	AT3G43810
13455839	AT3G43829
13455841	AT3G43850
13455846	AT3G43880
13455849	AT3G43890
13455851	AT3G43930
13455866	AT3G43940
13455873	AT3G43960
13455879	AT3G43970
13455882	AT3G43980
13455887	AT3G43990
13455893	AT3G44010
13455898	AT3G44060
13455902	AT3G44070
13455905	AT3G44080
13455910	AT3G44100
13455917	AT3G44110
13455928	AT3G44120
13455932	AT3G44140
13455934	AT3G44160
13455944	AT3G44171
13455946	AT3G44190
13455953	AT3G44250
13455957	AT3G44260
13455961	AT3G44261
13455963	AT3G44280
13455968	AT3G44290
13455974	AT3G44326
13455978	AT3G44340
13456003	AT3G44350
13456008	AT3G44370
13456023	AT3G44380
13456027	AT3G44400
13456035	AT3G44428
13456037	ath-MIR849
13456039	AT3G44450
13456043	AT3G44460
13456049	AT3G44480
13456057	AT3G44510
13456065	AT3G44580
13456067	AT3G44600
13456083	AT3G44610
13456089	AT3G44660
13456096	AT3G44680
13456113	AT3G44690
13456115	AT3G44700
13456118	AT3G44704
13456120	AT3G44710
13456124	AT3G44718
13456126	AT3G44735
13456132	AT3G44740
13456140	AT3G44780
13456144	AT3G44784
13456146	AT3G44785
13456148	AT3G44810
13456152	AT3G44820
13456158	AT3G44840
13456162	AT3G44850
13456166	AT3G44910
13456170	AT3G44920
13456174	AT3G44930
13456178	AT3G44940
13456183	AT1G08240;AT1G12590;AT2G27850;AT2G29030;AT3G44955;AT3G46585;AT4G18815;AT5G45745;AT5G59385;AT5G59395;AT5G11225;AT5G11325
13456185	AT3G44990
13456192	AT3G45020
13456196	AT3G45030
13456202	AT3G45040
13456218	AT3G45060
13456223	AT3G45070
13456226	AT3G45080
13456228	AT3G45090
13456239	AT3G45130
13456257	AT3G45160
13456261	AT3G45180
13456263	AT3G45190
13456284	AT3G45200
13456286	AT3G45210
13456289	AT3G45220
13456292	AT3G45240;AT3G45242
13456307	AT3G45260
13456314	AT3G45280
13456324	AT3G45300;AT3G45290
13456342	AT3G45310
13456353	AT3G45330
13456355	AT3G45390
13456358	AT3G45410
13456361	AT3G45420
13456363	AT3G45430
13456365	AT3G45440
13456367	AT3G45443
13456373	AT3G45460
13456378	AT3G45470
13456381	AT3G45480
13456386	AT3G45490
13456391	AT3G45500
13456397	AT3G45510
13456400	AT3G45525
13456403	AT3G45530
13456406	AT3G45540
13456410	AT3G45555
13456412	AT3G45560
13456419	AT3G45570
13456422	AT3G45580
13456427	AT3G45600;AT3G45590
13456432	AT3G45610
13456436	AT3G45630
13456451	AT3G45638
13456456	AT3G45673
13456458	AT3G45750
13456472	AT3G45760
13456484	AT3G45770
13456498	AT3G45790
13456501	AT3G45800
13456512	AT3G45810
13456526	AT3G45820
13456531	AT3G45840
13456536	AT3G45850
13456561	AT3G45860
13456569	AT3G45880
13456575	AT3G45900
13456582	AT3G45910
13456585	AT3G45940
13456591	AT3G45950
13456593	AT3G45980
13456597	AT3G45990
13456601	AT3G46000
13456606	AT3G46010
13456612	AT3G46020
13456619	AT3G46030
13456623	AT3G46070
13456625	AT3G46080
13456627	AT3G46086
13456629	AT3G46090
13456633	AT3G46100
13456643	AT3G46120
13456648	AT3G46150
13456652	AT3G46170
13456654	AT3G46180
13456666	AT3G46206
13456668	AT3G46210
13456681	AT3G46230
13456685	AT3G46240
13456690	AT3G46260
13456694	AT3G46270
13456701	AT3G46280
13456709	AT3G46300;AT3G46290
13456713	AT3G46310
13456715	AT3G46320
13456718	AT3G46330
13456731	AT3G46360
13456737	AT3G46380
13456741	AT3G46390
13456744	AT3G46440
13456759	AT3G46450
13456769	AT3G46460
13456777	AT3G46470
13456783	AT3G46510
13456790	AT3G46530
13456794	AT3G46540
13456801	AT3G46550
13456804	AT3G46570
13456806	AT3G46610
13456810	AT3G46614
13456813	AT3G46616
13456816	AT3G46620
13456820	AT3G46630
13456826	AT3G46650
13456831	AT3G46660;AT3G46658
13456836	AT3G46666;AT3G46668
13456839	AT3G46670
13456844	AT3G46680
13456847	AT3G46690
13456852	AT3G46700
13456856	AT3G46710
13456858	AT3G46720
13456862	AT3G46730
13456864	AT3G46740
13456874	AT3G46790
13456877	AT3G46800
13456879	AT3G46810
13456883	AT3G46820
13456889	AT3G46830
13456895	AT3G46890
13456899	AT3G46901
13456901	AT3G46920
13456911	AT3G46940
13456915	AT3G46960;AT3G46950
13456940	AT3G46970
13456958	AT3G46980
13456972	AT3G47000
13456984	AT3G47010
13456995	AT3G47040
13457008	AT3G47050
13457018	AT3G47070
13457022	AT3G47080
13457028	AT3G47090
13457031	AT3G47110
13457034	AT3G47120
13457042	AT3G47160
13457050	AT3G47170
13457053	AT3G47180
13457056	AT3G47190
13457061	AT3G47200
13457066	AT3G47250
13457071	AT3G47300
13457078	AT3G47340
13457094	AT3G47370
13457101	AT3G47410
13457103	AT3G47420
13457109	AT3G47450
13457124	AT3G47470
13457131	AT3G47480
13457134	AT3G47500
13457139	AT3G47530
13457141	AT3G47543
13457143	AT3G47560
13457154	AT3G47590;AT3G47580
13457161	AT3G47600
13457167	AT3G47630
13457184	AT3G47670
13457187	AT3G47675
13457192	AT3G47680
13457197	AT3G47700
13457204	AT3G47730
13457221	AT3G47810
13457229	AT3G47836
13457234	AT3G47850
13457240	AT3G47860
13457248	AT3G47870
13457251	AT3G47890
13457267	AT3G47910
13457285	AT3G47940
13457290	AT3G47960
13457297	AT3G47965
13457302	AT3G47990
13457315	AT3G48000
13457329	AT3G48010
13457337	AT3G48030
13457341	AT3G48050
13457347	AT3G48060
13457352	AT3G48080
13457357	AT3G48090
13457365	AT3G48100
13457373	AT3G48115
13457377	AT3G48131
13457379	AT3G48150
13457386	AT3G48170
13457401	AT3G48180
13457405	AT3G48185
13457409	AT3G48195
13457417	AT3G48200
13457433	ath-MIR861
13457435	AT3G48220
13457438	AT3G48231
13457443	AT3G48237
13457445	AT3G48250
13457447	AT3G48260
13457455	AT3G48300;AT3G48298
13457457	AT3G48330;AT3G48320
13457464	AT3G48344
13457466	AT3G48360
13457474	AT3G48410
13457482	AT3G48450
13457486	AT3G48480
13457496	AT3G48510
13457500	AT3G48520
13457503	AT3G48540
13457513	AT3G48560
13457517	AT3G48570
13457522	AT3G48590
13457525	AT3G48600
13457531	AT3G48610
13457537	AT3G48630
13457541	AT3G48640
13457543	AT3G48690
13457547	AT3G48700
13457551	AT3G48740
13457559	AT3G48770
13457568	AT3G48800
13457570	AT3G48820
13457584	AT3G48840
13457589	AT3G48850
13457597	AT3G48870
13457612	AT3G48930
13457618	AT3G48940
13457624	AT3G48960
13457629	AT3G48970
13457634	AT3G48990
13457642	AT3G49010
13457650	AT3G49051
13457652	AT3G49055
13457658	AT3G49060
13457674	AT3G49070
13457676	AT3G49080
13457683	AT3G49140
13457697	AT3G49142
13457699	AT3G49160
13457705	AT3G49170
13457709	AT3G49190;AT3G49180
13457718	AT3G49200
13457727	AT3G49210
13457737	AT3G49250
13457745	AT3G49270
13457753	AT3G49300
13457758	AT3G49305
13457762	AT3G49307
13457768	AT3G49310
13457779	AT3G49320
13457788	AT3G49340
13457791	AT3G49350
13457799	AT3G49360
13457805	AT3G49370
13457816	AT3G49380
13457821	AT3G49390
13457835	AT3G49400
13457852	AT3G49440
13457854	AT3G49450
13457856	AT3G49460
13457860	AT3G49480
13457862	AT3G49490
13457870	AT3G49500
13457875	AT3G49530
13457884	AT3G49551;AT3G49550
13457886	AT3G49570
13457890	AT3G49580
13457896	AT3G49600
13457913	AT3G49601
13457917	AT3G49610
13457919	AT3G49640
13457931	AT3G49645
13457941	AT3G49650
13457959	AT3G49670;AT3G49668
13457962	AT3G49700
13457967	AT3G49720
13457976	AT3G49725
13457991	AT3G49730
13457993	AT3G49744
13457995	AT3G49750
13457999	AT3G49760
13458003	AT3G49770
13458008	AT3G49790
13458012	AT3G49800
13458018	AT3G49810
13458022	AT3G49860
13458028	AT3G49870
13458035	AT3G49900;AT3G49890
13458042	AT3G49920
13458054	AT3G49960
13458061	AT3G49970
13458065	AT3G49980
13458067	AT3G49990
13458072	AT3G50010
13458076	AT3G50020
13458079	AT3G50022
13458081	AT3G50030
13458085	AT3G50040
13458091	AT3G50050
13458106	AT3G50060
13458110	AT3G50070
13458117	AT3G50110
13458132	AT3G50120
13458138	AT3G50130
13458143	AT3G50140
13458148	AT3G50150
13458153	AT3G50160
13458159	AT3G50170
13458166	AT3G50180
13458170	AT3G50190
13458175	AT3G50200
13458178	AT3G50210
13458193	AT3G50220
13458197	AT3G50240
13458222	AT3G50250;AT4G19270
13458224	AT3G50310
13458228	AT3G50320
13458235	AT3G50330
13458239	AT3G50337
13458241	AT3G50340
13458245	AT3G50370
13458258	AT3G50373
13458261	AT3G50380
13458299	AT3G50420
13458304	AT3G50440
13458310	AT3G50500
13458322	AT3G05520;AT5G45720
13458324	AT3G50510
13458327	AT3G50560
13458335	AT3G50570
13458339	AT3G50580
13458342	AT3G50610
13458344	AT3G50620
13458353	AT3G50640
13458357	AT3G50650
13458361	AT3G50660
13458371	AT3G50670
13458386	AT3G50682
13458388	AT3G50685
13458392	AT3G50690
13458396	AT3G50695
13458398	AT3G50710
13458402	AT3G50720
13458409	AT3G50730
13458416	AT3G50740
13458420	AT3G50750
13458425	AT3G50764
13458427	AT3G50780
13458432	AT3G50790
13458443	AT3G50800
13458447	AT3G50808
13458450	AT3G50810
13458456	AT3G50820
13458462	BX825964
13458464	AT3G50830
13458471	AT3G50840
13458477	AT3G50845
13458484	AT3G50850;AT3G50860
13458487	AT3G50920
13458495	AT3G50925
13458498	AT3G50960
13458508	AT3G51000
13458515	AT3G51010
13458521	AT3G51030
13458527	AT3G51040
13458537	AT3G51057
13458539	AT3G51070;AT3G51075
13458545	AT3G51090
13458554	AT3G51100
13458563	AT3G51120
13458577	AT3G51140
13458579	AT3G51160
13458583	AT3G51190
13458586	AT3G51200
13458588	AT3G51220
13458593	AT3G51230
13458598	AT3G51240;AT3G51238
13458600	AT1G49020;AT1G73900;AT1G75070;AT1G76000;AT1G17660;AT1G18430;AT1G20210;AT1G03515;AT2G33650;AT2G33660;AT2G39860;AT3G27555;AT3G51265;AT3G52765;AT3G59926;AT3G13335;AT3G02335;AT5G40545;AT5G05945;AT5G59055;AT5G14495;AT5G15815;AT5G21378
13458602	AT3G51310
13458625	AT3G51320
13458629	AT3G51330
13458642	AT3G51340
13458654	AT3G51350
13458667	AT3G51360
13458678	AT3G51380
13458681	AT3G51400;AT3G51390
13458685	AT3G51410
13458688	AT3G51470
13458694	AT3G51490
13458702	AT3G51530;AT3G51520
13458709	AT3G51550
13458714	AT3G51560
13458720	AT3G51580
13458729	AT3G51590
13458732	AT3G51600
13458736	AT3G51610
13458748	AT3G51642
13458750	AT3G51644
13458752	AT3G51660
13458757	AT3G51680
13458760	AT3G51690
13458766	AT3G51700
13458772	AT3G51750
13458779	AT3G51760
13458788	AT3G51770
13458795	AT3G51780
13458802	AT3G51790
13458806	AT3G51800
13458820	AT3G51820
13458837	AT3G51840
13458852	AT3G51880
13458863	AT3G51890
13458869	AT3G51895
13458883	AT3G51915
13458886	AT3G51920
13458893	AT3G51940
13458898	AT3G51950
13458911	AT3G51960
13458918	AT3G51980
13458928	AT3G52040;AT3G52030
13458934	AT3G52060
13458939	AT3G52070;AT3G52072
13458947	AT3G52090
13458956	AT3G52110;AT3G52105
13458965	AT3G52130;AT3G52120
13458968	AT3G52160
13458973	AT3G52170
13458981	AT3G52180
13458997	AT3G52190
13459010	AT3G52220
13459017	AT3G52240
13459026	AT3G52260
13459045	AT3G52270
13459053	AT3G52280
13459065	AT1G68760;AT1G59880;AT1G08950;AT1G10440;AT3G21475
13459067	AT3G52302
13459069	AT3G52320
13459071	AT3G52330
13459076	AT3G52340
13459078	AT3G52350
13459080	AT3G52390
13459093	AT3G52400
13459098	AT3G52450
13459102	AT3G52480
13459106	AT3G52490
13459112	AT3G52500
13459116	AT3G52510
13459119	AT3G52530
13459121	AT3G52540
13459125	AT3G52550
13459128	AT3G52560
13459135	AT3G52561
13459139	AT3G52600
13459146	AT3G52610;AT3G52605
13459150	AT3G52640
13459172	AT3G52700
13459178	AT3G52720
13459187	AT3G52730
13459193	AT3G52740
13459197	AT3G52742
13459199	AT3G52750
13459210	AT3G52760
13459214	AT3G52770
13459218	AT3G52780
13459226	AT3G52790
13459229	AT3G52810
13459238	AT3G52820
13459246	AT3G52860;AT3G52850
13459251	AT3G52870
13459262	AT3G52880
13459276	AT3G52905
13459285	AT3G52910
13459292	AT3G52930
13459298	AT3G52940
13459314	AT3G52941
13459316	AT3G52970
13459322	AT3G53010
13459327	ath-MIR771
13459329	ath-MIR851
13459331	AT3G53020
13459338	AT3G53040
13459344	AT3G53100
13459352	AT3G53120;AT3G53110
13459360	AT3G53150
13459362	AT3G53160
13459365	AT3G53170
